name,lon,lat,tipo_geometria,pais,fecha_descarga
,-3.2292661925669623,43.360516507253394,Polygon,España,2026-03-04 13:06:55.752367
Meson Chimbo,-3.2294813245298264,43.36054195884437,Polygon,España,2026-03-04 13:06:55.752367
Bar Restaurante Iturriaga,-3.2305515383544297,43.356549371844196,Polygon,España,2026-03-04 13:06:55.752367
El Paraiso del Pas,-3.963139951525729,43.390642716142466,Polygon,España,2026-03-04 13:06:55.752367
La Chilanga,-4.046728878571594,43.43308639886802,Polygon,España,2026-03-04 13:06:55.752367
La Valentina,-4.259929564428482,43.33373265537369,Polygon,España,2026-03-04 13:06:55.752367
Molino La Vega,-4.196967907710716,42.92459728836936,Polygon,España,2026-03-04 13:06:55.752367
La Loma del Chonuco,-3.8554838171169528,43.37547341723013,Polygon,España,2026-03-04 13:06:55.752367
La Jaya,-3.2495061519440616,43.365132724561484,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Hospedaje Valle de Liendo,-3.3731921913473535,43.403114083027134,Polygon,España,2026-03-04 13:06:55.752367
El Rincón de Vicen,-3.5389910954776753,43.46636894960381,Polygon,España,2026-03-04 13:06:55.752367
Posada Macondo,-3.537241516107517,43.4655648597709,Polygon,España,2026-03-04 13:06:55.752367
Restaurante La Granja,-3.557442369019979,43.45140922476406,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Ibídem,-3.541337783742672,43.4618570260631,Polygon,España,2026-03-04 13:06:55.752367
La Flor,-3.66433505813513,43.39119854719367,Polygon,España,2026-03-04 13:06:55.752367
La Bolera,-3.66395256942321,43.39154004585885,Polygon,España,2026-03-04 13:06:55.752367
El Baruco de Anero,-3.652754369754547,43.39745268717277,Polygon,España,2026-03-04 13:06:55.752367
El Stop,-3.697843845164176,43.41248782975164,Polygon,España,2026-03-04 13:06:55.752367
Cenador de Amós,-3.699198700958582,43.412521084875166,Polygon,España,2026-03-04 13:06:55.752367
Somahoz,-3.453946507187731,43.32576188848774,Polygon,España,2026-03-04 13:06:55.752367
La Estación,-3.9615598275350083,43.42469004587854,Polygon,España,2026-03-04 13:06:55.752367
Taberna de Placidín,-4.213269631911165,43.29506405819993,Polygon,España,2026-03-04 13:06:55.752367
El Estanque de Gama,-3.517322173264807,43.42299781251691,Polygon,España,2026-03-04 13:06:55.752367
La Corbata Gornazo,-3.987235674002562,43.40779828526346,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Kairós,-3.8485889643333246,43.42172759707282,Polygon,España,2026-03-04 13:06:55.752367
Bar Teleclub,-0.0810796,40.326519,Point,España,2026-03-04 13:06:55.752367
Cheng House Café,-0.2119197,40.073046,Point,España,2026-03-04 13:06:55.752367
Cantina,-0.0707191,39.9949681,Point,España,2026-03-04 13:06:55.752367
Bar Restaurante Tren Pita,-0.7076131,39.9099411,Point,España,2026-03-04 13:06:55.752367
,0.2224901,40.6155915,Point,España,2026-03-04 13:06:55.752367
Molí l'Abad,0.2325546,40.6710501,Point,España,2026-03-04 13:06:55.752367
Restaurante Els Miners,-0.0981944,40.3103148,Point,España,2026-03-04 13:06:55.752367
Elías,-0.1699404,40.2165684,Point,España,2026-03-04 13:06:55.752367
Casa Ramón,-0.1678852,40.2151952,Point,España,2026-03-04 13:06:55.752367
Restaurante Roures,-0.1714453,40.2202677,Point,España,2026-03-04 13:06:55.752367
L'Espigol,-0.050566,40.1162402,Point,España,2026-03-04 13:06:55.752367
SetOn,-0.0495007,40.1166908,Point,España,2026-03-04 13:06:55.752367
Meson San Miguel,-0.0500385,40.1175627,Point,España,2026-03-04 13:06:55.752367
Rincón del Marinero,0.0086444,39.9707297,Point,España,2026-03-04 13:06:55.752367
Café Auditori,-0.0241016,39.9938432,Point,España,2026-03-04 13:06:55.752367
,0.1602081,40.1290827,Point,España,2026-03-04 13:06:55.752367
El Faixero,-0.2169456,40.583851,Point,España,2026-03-04 13:06:55.752367
Tres Banderas,0.0202313,39.9949948,Point,España,2026-03-04 13:06:55.752367
Onne's,-0.1847757,39.781372,Point,España,2026-03-04 13:06:55.752367
Mesón de la Vila,-0.1993021,40.6462007,Point,España,2026-03-04 13:06:55.752367
El Cid,-0.2650338,39.9629674,Point,España,2026-03-04 13:06:55.752367
Bar restaurante Cava,-0.073981,39.9905263,Point,España,2026-03-04 13:06:55.752367
Cervecería de los reyes,-0.077064,39.9902616,Point,España,2026-03-04 13:06:55.752367
Restaurante Portolés,-0.0719742,39.9900649,Point,España,2026-03-04 13:06:55.752367
Venta Guillamón,-0.1025684,39.9892233,Point,España,2026-03-04 13:06:55.752367
Casa Ana,-0.1054784,39.9897778,Point,España,2026-03-04 13:06:55.752367
Montes Riviera,-0.11009,39.8933371,Point,España,2026-03-04 13:06:55.752367
El Morro,-0.0691157,39.8585753,Point,España,2026-03-04 13:06:55.752367
Restaurante La Carrasca,-0.1117139,40.3305801,Point,España,2026-03-04 13:06:55.752367
Restaurante Lago Azul,-0.1633737,40.0415728,Point,España,2026-03-04 13:06:55.752367
Bar El Porche,-0.418679,40.1316083,Point,España,2026-03-04 13:06:55.752367
Bar-Rte. La Piscina,-0.4205163,40.1302712,Point,España,2026-03-04 13:06:55.752367
Ca Batiste Restaurant,0.2788942,40.2452005,Point,España,2026-03-04 13:06:55.752367
Santuari de la Balma,-0.1756714,40.7458754,Point,España,2026-03-04 13:06:55.752367
Restaurante Zen Whei,-0.0630853,39.9942967,Point,España,2026-03-04 13:06:55.752367
Hostal Restaurante Pilar,-0.5562911,40.0364894,Point,España,2026-03-04 13:06:55.752367
Mejorana,-0.036322,39.9964987,Point,España,2026-03-04 13:06:55.752367
Mesón La Lonja,-0.0039844,40.720868,Point,España,2026-03-04 13:06:55.752367
La Piazzetta,-0.0615341,39.9472012,Point,España,2026-03-04 13:06:55.752367
Casa Xavi,-0.0622783,39.944537,Point,España,2026-03-04 13:06:55.752367
Pizzería San Luis,-0.0642149,39.9462851,Point,España,2026-03-04 13:06:55.752367
Florida,-0.0682729,39.9551033,Point,España,2026-03-04 13:06:55.752367
Telepizza,-0.0593681,39.951922,Point,España,2026-03-04 13:06:55.752367
Sidreria Sanabria,-0.0597144,39.9511275,Point,España,2026-03-04 13:06:55.752367
Clausell,-0.0683808,39.9475113,Point,España,2026-03-04 13:06:55.752367
La Cabaña Del Ciervo 2,-0.0714819,39.9491563,Point,España,2026-03-04 13:06:55.752367
La Cabaña Del Ciervo 1,-0.0663203,39.950395,Point,España,2026-03-04 13:06:55.752367
Zou jianhua,-0.0623946,39.9443774,Point,España,2026-03-04 13:06:55.752367
Asador Tasazu,-0.0622927,39.9478279,Point,España,2026-03-04 13:06:55.752367
Rullet,0.0005525,39.9377338,Point,España,2026-03-04 13:06:55.752367
Restaurant Ximo,0.0007671,39.9385032,Point,España,2026-03-04 13:06:55.752367
Avenida 150,-0.0025134,39.9753573,Point,España,2026-03-04 13:06:55.752367
Lidia,-0.0632314,39.9501467,Point,España,2026-03-04 13:06:55.752367
Meson Alcazar,-0.0634567,39.9504345,Point,España,2026-03-04 13:06:55.752367
Hong Kong,-0.066433,39.9514519,Point,España,2026-03-04 13:06:55.752367
Els Ports,-0.0616701,39.9470995,Point,España,2026-03-04 13:06:55.752367
Restaurante El Quinto Pino,0.0178542,39.9814261,Point,España,2026-03-04 13:06:55.752367
Pizzeria Italia di Filippo,0.0617665,40.0540669,Point,España,2026-03-04 13:06:55.752367
Cantina ESTCE,-0.0674032,39.9925025,Point,España,2026-03-04 13:06:55.752367
Di Filippo,-0.0330095,39.9882944,Point,España,2026-03-04 13:06:55.752367
,-0.0356645,39.9866451,Point,España,2026-03-04 13:06:55.752367
Chino Pekin,-0.0338915,39.9896844,Point,España,2026-03-04 13:06:55.752367
Restaurante Galicia,-0.032533,39.9890253,Point,España,2026-03-04 13:06:55.752367
Restaurant Miralles,0.2431487,40.5516242,Point,España,2026-03-04 13:06:55.752367
Restaurant Meseguer,0.2442456,40.5520924,Point,España,2026-03-04 13:06:55.752367
Bar Les Piscines,0.2459384,40.5508317,Point,España,2026-03-04 13:06:55.752367
El Nostre Lloc,-0.0640382,39.9688317,Point,España,2026-03-04 13:06:55.752367
Roca Mar,0.405902,40.3592684,Point,España,2026-03-04 13:06:55.752367
Font de l'Ós,0.163588,40.6241871,Point,España,2026-03-04 13:06:55.752367
Casa Álvaro,-0.5960378,39.9215595,Point,España,2026-03-04 13:06:55.752367
Casa Salvador,-0.5955732,39.9212024,Point,España,2026-03-04 13:06:55.752367
Restaurante Valencia,-0.5961128,39.9207695,Point,España,2026-03-04 13:06:55.752367
Arenal,0.2759131,40.2421853,Point,España,2026-03-04 13:06:55.752367
,-0.6141568,39.8426996,Point,España,2026-03-04 13:06:55.752367
Restaurante Dora,0.2753557,40.2431351,Point,España,2026-03-04 13:06:55.752367
La Tauleta,-0.0616292,39.9471305,Point,España,2026-03-04 13:06:55.752367
Restaurante Aguilar,-0.1975198,40.6456794,Point,España,2026-03-04 13:06:55.752367
Casa Artemio,0.1651314,40.1334717,Point,España,2026-03-04 13:06:55.752367
Il Solito Posto,0.014988,39.9740799,Point,España,2026-03-04 13:06:55.752367
La Ola,0.0254567,39.9885304,Point,España,2026-03-04 13:06:55.752367
Restaurante El Palomar,-0.418039,40.2047043,Point,España,2026-03-04 13:06:55.752367
Alegría,-0.2146052,40.073626,Point,España,2026-03-04 13:06:55.752367
Benimar,0.2823347,40.246401,Point,España,2026-03-04 13:06:55.752367
Crazy Burger,-0.0453661,39.9808006,Point,España,2026-03-04 13:06:55.752367
Restaurant Tràngol,0.427922,40.4139436,Point,España,2026-03-04 13:06:55.752367
L'Espart,-0.0327315,39.9868601,Point,España,2026-03-04 13:06:55.752367
Mesón Navarro II,-0.0418051,39.987209,Point,España,2026-03-04 13:06:55.752367
Mesó Del Terme,-0.0589339,39.9948047,Point,España,2026-03-04 13:06:55.752367
Mesón Navarra 107,-0.0428769,39.9846385,Point,España,2026-03-04 13:06:55.752367
Mesón Navarro III,-0.0362808,39.985566,Point,España,2026-03-04 13:06:55.752367
Mesón Navarro I,-0.0406134,39.9876564,Point,España,2026-03-04 13:06:55.752367
Mesón Estafeta,0.0659796,40.0552955,Point,España,2026-03-04 13:06:55.752367
La Parrilla,0.1362514,40.0911809,Point,España,2026-03-04 13:06:55.752367
Boquerón,0.471283,40.4698106,Point,España,2026-03-04 13:06:55.752367
Mesón de Villafames,-0.0532347,40.1120777,Point,España,2026-03-04 13:06:55.752367
Mesón de Lugo,0.4108705,40.3879479,Point,España,2026-03-04 13:06:55.752367
La Frontera,0.4073492,40.3576676,Point,España,2026-03-04 13:06:55.752367
Mesón del Pastor,-0.1007616,40.6180318,Point,España,2026-03-04 13:06:55.752367
King Döner Kebab,0.2863507,40.2497008,Point,España,2026-03-04 13:06:55.752367
Cheers,0.2864144,40.2500324,Point,España,2026-03-04 13:06:55.752367
Baviera,0.2865673,40.2506228,Point,España,2026-03-04 13:06:55.752367
Puerto Mar,0.4053254,40.3571483,Point,España,2026-03-04 13:06:55.752367
Restaurant Chiki,0.4069999,40.3583222,Point,España,2026-03-04 13:06:55.752367
Hostal Restaurante Millán,-0.416742,39.7970506,Point,España,2026-03-04 13:06:55.752367
Casa Roque,-0.0999357,40.6186893,Point,España,2026-03-04 13:06:55.752367
timoni,0.3985302,40.3619434,Point,España,2026-03-04 13:06:55.752367
Restaurante La Carbonera,-0.3236673,39.8481913,Point,España,2026-03-04 13:06:55.752367
Donde Marisa,-0.0361071,39.9855077,Point,España,2026-03-04 13:06:55.752367
Hotel Benialí,-0.3421817,39.8997083,Point,España,2026-03-04 13:06:55.752367
Bar Restaurante Casa Carmen,-0.1789873,40.0150488,Point,España,2026-03-04 13:06:55.752367
Mesón del Cordero,-0.1439722,40.0304088,Point,España,2026-03-04 13:06:55.752367
Venta La Gaspara,-0.1460103,40.028409,Point,España,2026-03-04 13:06:55.752367
,-0.1835767,39.7362213,Point,España,2026-03-04 13:06:55.752367
L'Amanida,-0.0370668,39.9833226,Point,España,2026-03-04 13:06:55.752367
Pizzería Dolce Vita,0.403204,40.359912,Point,España,2026-03-04 13:06:55.752367
Llevant,0.4045298,40.3593716,Point,España,2026-03-04 13:06:55.752367
Pizzeria Lucciola,-0.0944797,39.9358713,Point,España,2026-03-04 13:06:55.752367
La Piazzetta,-0.2526423,39.96749,Point,España,2026-03-04 13:06:55.752367
La Bodeguetta de Casa Perito,-0.0439344,40.1817645,Point,España,2026-03-04 13:06:55.752367
La Gloria,0.2271461,40.1969082,Point,España,2026-03-04 13:06:55.752367
Sorni,-0.4616949,40.05632,Point,España,2026-03-04 13:06:55.752367
,-0.2368764,39.742664,Point,España,2026-03-04 13:06:55.752367
Real Casino antiguo de Castellón,-0.0388531,39.9845474,Point,España,2026-03-04 13:06:55.752367
Family Center,-0.0309865,39.980006,Point,España,2026-03-04 13:06:55.752367
Bar Restaurante Norte,-0.6966545,40.0152527,Point,España,2026-03-04 13:06:55.752367
Las Delicias de Goyita,-0.050183,39.9815482,Point,España,2026-03-04 13:06:55.752367
La LLar,0.0656655,40.0568005,Point,España,2026-03-04 13:06:55.752367
Mesón del Pollo,0.077531,40.0549444,Point,España,2026-03-04 13:06:55.752367
Asador,-0.0792351,39.9790059,Point,España,2026-03-04 13:06:55.752367
Restaurante,-0.079465,39.9799098,Point,España,2026-03-04 13:06:55.752367
Bar restaurante El Colomer,-0.2287272,39.9640679,Point,España,2026-03-04 13:06:55.752367
Bar Restaurant La Taberna de Fredes,0.1713264,40.7053827,Point,España,2026-03-04 13:06:55.752367
Restaurante La Farola,-0.5113695,39.8507441,Point,España,2026-03-04 13:06:55.752367
Cuadros,0.2236306,40.3021814,Point,España,2026-03-04 13:06:55.752367
Vía Verde,-0.5655361,39.9481508,Point,España,2026-03-04 13:06:55.752367
El Rullo,-0.0535397,40.1140461,Point,España,2026-03-04 13:06:55.752367
Cafetería Fuente de los Baños,-0.5338096,40.0740606,Point,España,2026-03-04 13:06:55.752367
Tela Marinera,0.1400595,40.0840581,Point,España,2026-03-04 13:06:55.752367
El Cazador,-0.0966024,40.6114369,Point,España,2026-03-04 13:06:55.752367
Restaurante Eden,0.4031571,40.3707132,Point,España,2026-03-04 13:06:55.752367
Casa Chimo,-0.5424596,40.1855087,Point,España,2026-03-04 13:06:55.752367
,-0.5429259,40.1853532,Point,España,2026-03-04 13:06:55.752367
Bar Restaurante Eleazar,-0.0386244,39.9830826,Point,España,2026-03-04 13:06:55.752367
les Barraques,0.0525398,40.0407951,Point,España,2026-03-04 13:06:55.752367
Marea,-0.105041,39.8325123,Point,España,2026-03-04 13:06:55.752367
J.J. Fontana,0.2882537,40.2538694,Point,España,2026-03-04 13:06:55.752367
El Pecat,-0.2269621,39.8208664,Point,España,2026-03-04 13:06:55.752367
La Garrofera,-0.2269805,39.8197469,Point,España,2026-03-04 13:06:55.752367
Daluan,-0.0994612,40.6188799,Point,España,2026-03-04 13:06:55.752367
La Guindilla bar-tasca,0.0637935,40.0542917,Point,España,2026-03-04 13:06:55.752367
Restaurante Cervercería La Muralla,-0.2248644,39.754323,Point,España,2026-03-04 13:06:55.752367
Restaurante Loli,0.2864934,40.2504457,Point,España,2026-03-04 13:06:55.752367
Restaurante área de servicio,-0.1767354,39.7999923,Point,España,2026-03-04 13:06:55.752367
Restaurante Bruno,0.0218828,40.0674087,Point,España,2026-03-04 13:06:55.752367
Lliri de Mar,-0.1804133,39.7378775,Point,España,2026-03-04 13:06:55.752367
El Pinar,0.2784686,40.2645801,Point,España,2026-03-04 13:06:55.752367
El Muret,0.221111,40.1924838,Point,España,2026-03-04 13:06:55.752367
Mar Azul,0.2266472,40.1962688,Point,España,2026-03-04 13:06:55.752367
,-0.2262137,39.8224079,Point,España,2026-03-04 13:06:55.752367
Saboro Comida Consciente,-0.0624811,39.9933346,Point,España,2026-03-04 13:06:55.752367
Teen Burguer,-0.2301433,39.8188663,Point,España,2026-03-04 13:06:55.752367
Raymar,0.1475451,40.0966185,Point,España,2026-03-04 13:06:55.752367
La Familia,0.146761,40.0936132,Point,España,2026-03-04 13:06:55.752367
Racó Casa Tere,-0.2324023,39.8197447,Point,España,2026-03-04 13:06:55.752367
Carceller,-0.0577825,39.9939247,Point,España,2026-03-04 13:06:55.752367
La Perdiu,0.4563146,40.4667059,Point,España,2026-03-04 13:06:55.752367
Casa Arayo,0.3552182,40.4625672,Point,España,2026-03-04 13:06:55.752367
El Parque,0.4072607,40.3595773,Point,España,2026-03-04 13:06:55.752367
Bar Restaurante La Vermutería 1858,-0.0399952,39.984931,Point,España,2026-03-04 13:06:55.752367
Casa Isabel,0.2785629,40.2449686,Point,España,2026-03-04 13:06:55.752367
El Faro,0.4752563,40.4669339,Point,España,2026-03-04 13:06:55.752367
Casa Lola,0.0137505,39.9721774,Point,España,2026-03-04 13:06:55.752367
La Cuina de Fernando,-0.0358389,39.9898185,Point,España,2026-03-04 13:06:55.752367
Casa dels Capellans,0.3008168,40.5036626,Point,España,2026-03-04 13:06:55.752367
Font de Sant Pere,0.2650339,40.6627999,Point,España,2026-03-04 13:06:55.752367
Le Bistrot,-0.0371297,39.983503,Point,España,2026-03-04 13:06:55.752367
El Cigró,-0.0338567,39.9808289,Point,España,2026-03-04 13:06:55.752367
Restaurant Cremor,-0.0520074,39.9878244,Point,España,2026-03-04 13:06:55.752367
Sísif,-0.0426637,39.984252,Point,España,2026-03-04 13:06:55.752367
Divina Comedia Castelló,-0.0384582,39.9836425,Point,España,2026-03-04 13:06:55.752367
Restaurante El Guano,-0.2327722,39.8188344,Point,España,2026-03-04 13:06:55.752367
La Llenega,-0.0422044,39.9829907,Point,España,2026-03-04 13:06:55.752367
Mel de Romer,-0.0400286,39.9835701,Point,España,2026-03-04 13:06:55.752367
Tasca Mel de Romer,-0.0398011,39.9840266,Point,España,2026-03-04 13:06:55.752367
Arbequina,-0.0379553,39.9806845,Point,España,2026-03-04 13:06:55.752367
La Vinya,-0.0534772,40.1132995,Point,España,2026-03-04 13:06:55.752367
Asoko,0.0629074,40.0547124,Point,España,2026-03-04 13:06:55.752367
El Arenal,-0.0722467,39.865113,Point,España,2026-03-04 13:06:55.752367
Picaetes,-0.1309439,39.799605,Point,España,2026-03-04 13:06:55.752367
Natapa Keebab,-0.1328583,39.8018836,Point,España,2026-03-04 13:06:55.752367
La Arrocería,-0.1316705,39.8011215,Point,España,2026-03-04 13:06:55.752367
Iroco,-0.1324765,39.801645,Point,España,2026-03-04 13:06:55.752367
Bar Valverde,0.0123665,39.9709081,Point,España,2026-03-04 13:06:55.752367
Birbar,-0.0967858,39.9360328,Point,España,2026-03-04 13:06:55.752367
Carli's,-0.0966275,39.9358436,Point,España,2026-03-04 13:06:55.752367
Buen Paladar,-0.0961584,39.9359045,Point,España,2026-03-04 13:06:55.752367
Ca Esteve,-0.1006049,39.9387772,Point,España,2026-03-04 13:06:55.752367
,-0.0957709,39.9344743,Point,España,2026-03-04 13:06:55.752367
Somos Carne,-0.0954665,39.9348065,Point,España,2026-03-04 13:06:55.752367
Els XIII,-0.0989718,39.9371049,Point,España,2026-03-04 13:06:55.752367
Els Lluisos,-0.0990201,39.9373641,Point,España,2026-03-04 13:06:55.752367
La Rosaleda,0.2264706,40.3057553,Point,España,2026-03-04 13:06:55.752367
pizzería la lanterna,0.4068103,40.3575636,Point,España,2026-03-04 13:06:55.752367
Restaurante brisamar,-0.0858894,39.8572603,Point,España,2026-03-04 13:06:55.752367
Bar Restaurante la Brasa,-0.0913398,39.8900071,Point,España,2026-03-04 13:06:55.752367
,-0.1257278,40.6591377,Point,España,2026-03-04 13:06:55.752367
La Casa Encesa,0.1339507,40.092095,Point,España,2026-03-04 13:06:55.752367
Casa Jaime,0.4026022,40.3633897,Point,España,2026-03-04 13:06:55.752367
Freiduria Maria,0.4029313,40.3597371,Point,España,2026-03-04 13:06:55.752367
